age,income,loan_amount,loan_term,credit_history_length,num_credit_accounts,late_payments,num_defaults,total_debt,employment_length,home_ownership,education_level,marital_status,dependents,has_credit_card,credit_card_utilization,annual_interest_rate,prior_loan_defaults,credit_risk
32.0,83332.76916541132,6926.758194465076,24,21.0,9.0,1.0,0.0,1407.7648750577882,14.0,Own,Bachelor,Married,2.0,1.0,0.14303979844958956,10.331588538632179,0.0,Good
32.0,51241.40601167128,22384.285870459822,24,17.0,17.0,2.0,0.0,3363.44882931951,14.0,Own,Bachelor,Married,1.0,1.0,0.11855807754687127,13.616131800165842,0.0,Good
38.0,46984.37964648849,5941.541702808759,36,15.0,5.0,0.0,1.0,4675.528589858619,20.0,Rent,Bachelor,Married,0.0,1.0,0.2332864685912319,8.068156761572748,0.0,Good
62.0,67904.3610006789,9097.890950364186,36,17.0,3.0,0.0,0.0,2009.9100883113065,10.0,Mortgage,High School,Married,2.0,1.0,0.05736883120042688,7.1028949938082855,0.0,Bad
41.0,89457.94683748942,8106.067118697004,36,18.0,17.0,0.0,0.0,7403.550095753806,23.0,Rent,Associate,Single,0.0,1.0,0.026582155590904256,13.518951393608186,0.0,Good
69.0,67513.63240748714,7958.863809180378,24,14.0,13.0,2.0,0.0,5081.364801335767,32.0,Other,Master,Single,3.0,0.0,0.09507295752417078,8.382871140133883,0.0,Bad
31.0,39980.075294856666,15744.602616694958,36,8.0,11.0,0.0,0.0,5027.627606237685,13.0,Own,Associate,Divorced,2.0,1.0,0.4522921873687979,9.847154143503811,0.0,Good
51.0,52823.22510856044,35757.076360299725,36,13.0,3.0,1.0,0.0,30851.83045682689,12.0,Own,Bachelor,Married,0.0,1.0,0.2819646041696654,10.799779098562137,0.0,Good
61.0,31886.877462776123,5025.641032879625,84,29.0,5.0,1.0,0.0,2690.2083188731785,28.0,Other,Associate,Divorced,2.0,1.0,0.38966114739798935,11.3269954138474,0.0,Good
25.0,87090.63585915584,4735.337979059415,48,29.0,4.0,0.0,0.0,40117.6149811237,7.0,Rent,PhD,Single,2.0,1.0,0.06022691278994648,11.704717102736604,0.0,Good
24.0,58694.16746065704,15008.26449368177,36,9.0,8.0,0.0,0.0,14683.086760565222,6.0,Own,Bachelor,Married,1.0,1.0,0.3645672658624221,12.788377295239172,0.0,Good
61.0,32445.682794811804,6717.642760852557,72,12.0,4.0,0.0,0.0,4004.4413395560123,5.0,Own,PhD,Married,0.0,1.0,0.09261633234192249,3.3766541407468615,0.0,Good
41.0,20000.0,24117.197138427695,36,9.0,14.0,0.0,0.0,6122.667583196461,20.0,Rent,Associate,Single,1.0,1.0,0.1823249641933311,12.547979552133153,1.0,Good
64.0,27006.104738783743,5411.625539868259,36,25.0,14.0,0.0,0.0,8682.140492389846,6.0,Other,Master,Married,2.0,1.0,0.3113621242579761,14.084926026700671,1.0,Good
33.0,49997.60034867362,5788.669994026573,24,25.0,13.0,1.0,0.0,38081.469991972204,8.0,Own,Associate,Single,2.0,1.0,0.09964995026220501,8.203636657037176,0.0,Good
32.0,88211.94654034245,33248.63032738597,60,28.0,18.0,0.0,0.0,14437.525684727307,14.0,Mortgage,Associate,Married,0.0,1.0,0.30825967853758207,9.439718542577143,0.0,Good
66.0,56660.17427058429,11167.836901390041,36,13.0,6.0,0.0,0.0,8406.13879217777,22.0,Own,Master,Married,2.0,1.0,0.23949451394841165,9.49200126189131,0.0,Good
22.0,72666.55337197162,10916.618217363932,36,22.0,16.0,2.0,0.0,1499.163221792648,4.0,Mortgage,Bachelor,Single,3.0,1.0,0.3465113472592399,6.457364504071381,0.0,Good
74.0,67733.37852999405,15943.442181864613,12,17.0,14.0,2.0,0.0,3326.1377245943154,12.0,Own,Bachelor,Single,2.0,1.0,0.09250011206236765,14.929280077167961,0.0,Good
19.0,15000.0,8918.675383237276,84,7.0,4.0,2.0,3.0,105453.7761744877,1.0,Mortgage,High School,Married,1.0,1.0,0.7219522814290258,17.644199672099266,1.0,Good
26.0,15000.0,33277.387652082914,36,6.0,1.0,5.0,3.0,48789.23979504276,8.0,Mortgage,Associate,Single,4.0,0.0,0.7835588015645873,24.071635563053164,0.0,Bad
30.0,52544.51748459164,44655.83643349977,24,18.0,13.0,0.0,1.0,1709.6268711809564,7.0,Rent,Master,Married,0.0,0.0,0.21299799636536926,3.6434325891630572,0.0,Good
74.0,28779.59744288085,2585.579052479726,12,25.0,13.0,0.0,0.0,3007.5272111983168,39.0,Rent,Associate,Married,2.0,1.0,0.06577822947012345,9.31351511415679,0.0,Bad
59.0,139422.60884383836,7396.027778945762,24,26.0,12.0,0.0,0.0,5040.180371269046,26.0,Own,Bachelor,Married,3.0,1.0,0.1212966553100532,8.3899470913272,0.0,Good
71.0,74825.93377699114,15035.244176253454,84,20.0,16.0,1.0,0.0,1595.5501033515557,4.0,Own,Bachelor,Single,2.0,1.0,0.07717242855653166,7.063537279699741,0.0,Good
41.0,137304.85535039433,7821.59916983001,84,19.0,14.0,1.0,0.0,7044.025222440835,5.0,Mortgage,Associate,Married,4.0,1.0,0.28514743696132244,4.029353221100342,0.0,Good
64.0,15000.0,59531.06803522106,72,11.0,2.0,6.0,3.0,25345.00697712197,12.0,Rent,Bachelor,Married,0.0,0.0,0.7138844232715782,23.33479614576425,1.0,Good
71.0,42712.67203515253,3777.498776589007,36,19.0,8.0,0.0,0.0,3152.34479136785,23.0,Mortgage,Master,Married,1.0,1.0,0.028805784523304692,10.561210929688256,0.0,Good
42.0,33211.88505245582,5917.019589296744,84,22.0,14.0,0.0,1.0,3833.4151008473727,24.0,Mortgage,Master,Married,0.0,1.0,0.20698742683755347,7.539286242776066,0.0,Good
67.0,69814.2269531701,45677.778789066186,12,19.0,9.0,0.0,0.0,11833.118368170375,26.0,Mortgage,PhD,Single,0.0,1.0,0.13476521094471638,4.20786488828084,1.0,Good
49.0,48584.83427810686,6012.366795984481,60,11.0,7.0,0.0,0.0,8789.683836216906,21.0,Other,High School,Single,0.0,1.0,0.3148726663442085,3.5794507310890977,0.0,Good
40.0,30035.29959193653,30086.64215646118,48,24.0,9.0,1.0,0.0,6845.892468231254,14.0,Own,Bachelor,Divorced,2.0,1.0,0.050087405346177234,9.564991259434576,0.0,Good
34.0,54466.58068607992,7509.512739860068,12,6.0,13.0,0.0,1.0,13415.609905072668,16.0,Mortgage,Bachelor,Divorced,1.0,1.0,0.07913041022385772,9.743130827437966,0.0,Good
63.0,25646.937262134947,23857.902498071053,72,7.0,3.0,3.0,0.0,37489.8418669044,4.0,Mortgage,High School,Divorced,1.0,1.0,0.6886436235018687,18.48525377806485,0.0,Bad
46.0,63630.336830346845,5708.89182662724,24,14.0,6.0,0.0,1.0,4061.027005016716,23.0,Rent,Associate,Married,1.0,1.0,0.4129367707911025,6.528493034454981,0.0,Good
72.0,55823.02052253639,12457.703667862434,48,11.0,3.0,0.0,0.0,3840.6953941659544,37.0,Own,Bachelor,Married,2.0,1.0,0.08402352660465008,3.9683249978959054,0.0,Good
35.0,15000.0,10991.483931116323,48,1.0,9.0,5.0,5.0,20963.23201591049,8.0,Mortgage,Master,Single,1.0,1.0,0.8745210727797597,16.043929343023784,0.0,Bad
35.0,61326.377838779576,10687.470798026643,36,11.0,11.0,0.0,0.0,2837.435760011703,12.0,Own,High School,Married,3.0,1.0,0.20708172686438397,2.7275439138174815,0.0,Good
51.0,16969.480625050986,17862.21845309933,60,10.0,6.0,6.0,0.0,26603.477742083658,5.0,Rent,High School,Single,1.0,1.0,0.8908489675897243,22.735244037856567,0.0,Bad
50.0,22577.534275701248,7929.295337807761,36,2.0,8.0,2.0,4.0,24642.414693327482,11.0,Rent,Bachelor,Single,1.0,1.0,0.6484296000579108,12.964219929634961,1.0,Bad
29.0,53813.90765172435,4868.210596839947,36,23.0,14.0,1.0,0.0,4506.112783106502,11.0,Mortgage,High School,Married,0.0,1.0,0.4175618610981582,10.514220053004697,0.0,Good
26.0,30393.69119108113,26095.812067720424,36,4.0,1.0,6.0,1.0,15154.938296277109,8.0,Other,High School,Single,2.0,1.0,0.28953307348675295,13.46330373867606,1.0,Bad
51.0,35919.86666620754,73732.87791662746,60,5.0,9.0,4.0,1.0,16463.563488184438,0.0,Mortgage,High School,Married,2.0,0.0,0.5652017584627111,16.753835800234786,0.0,Good
61.0,20000.0,10107.611918069768,12,17.0,7.0,2.0,0.0,5016.127300282806,29.0,Own,Master,Single,0.0,0.0,0.48743067650752886,4.548133090538511,0.0,Good
61.0,47644.84748170564,2583.6441340500605,48,15.0,12.0,2.0,0.0,2881.951167771429,12.0,Mortgage,Bachelor,Married,0.0,1.0,0.21829263564295692,9.605044533015912,0.0,Good
22.0,18593.01244410156,76157.85334795524,36,5.0,2.0,4.0,1.0,13195.412423043043,4.0,Mortgage,Master,Single,1.0,1.0,0.6760616993581193,10.143975180015548,1.0,Bad
41.0,80078.80070371008,5750.318107558786,12,24.0,6.0,0.0,0.0,4094.1971466204977,23.0,Mortgage,PhD,Married,1.0,1.0,0.07433020268211177,9.849601826287213,0.0,Good
43.0,202146.46864787696,9112.033402170018,48,23.0,13.0,0.0,0.0,9500.462356822956,19.0,Rent,Master,Married,0.0,1.0,0.21845362275021435,9.21247593346003,0.0,Good
73.0,36972.97797075038,3934.5076303067194,12,28.0,6.0,0.0,0.0,2541.8470365489807,15.0,Mortgage,Bachelor,Single,1.0,1.0,0.24117286328404638,4.517052605002652,0.0,Bad
26.0,144185.67420891798,9668.389932559765,48,14.0,17.0,2.0,0.0,2971.279272361924,8.0,Mortgage,Master,Single,0.0,1.0,0.08004671732712046,12.706548308279228,0.0,Good
26.0,52426.32083116184,22586.729966924242,60,6.0,4.0,0.0,0.0,5947.531355636442,8.0,Mortgage,Bachelor,Married,1.0,1.0,0.1557132925636675,5.380213838920612,0.0,Good
21.0,17681.08373713389,9563.654642042342,72,7.0,5.0,3.0,4.0,8867.275361435428,3.0,Other,High School,Single,0.0,1.0,0.48718056018183264,18.13765073143388,0.0,Bad
69.0,52770.34906224598,5429.5619226617,84,24.0,15.0,1.0,0.0,16322.057803943082,6.0,Own,PhD,Divorced,1.0,1.0,0.07345927077697548,10.67026385003243,0.0,Good
38.0,41444.444764942746,23098.959803728103,48,12.0,18.0,1.0,1.0,4869.982135169298,19.0,Rent,PhD,Married,0.0,0.0,0.25117711342763593,6.555684353781812,0.0,Good
63.0,15000.0,11368.786302283019,60,8.0,9.0,3.0,3.0,34070.148364750625,9.0,Mortgage,Bachelor,Married,0.0,0.0,0.5863798121554992,27.50286840932721,1.0,Bad
58.0,21562.766285791407,8545.818228684466,48,24.0,18.0,0.0,0.0,2376.8642983843656,39.0,Mortgage,Bachelor,Married,0.0,1.0,0.22252977348978026,13.498599804893546,0.0,Good
27.0,66878.12599642327,7334.808048692419,72,28.0,11.0,0.0,0.0,4505.321157833492,9.0,Rent,High School,Married,2.0,1.0,0.2493183993837128,4.674507384632349,0.0,Good
31.0,40104.914391767124,7989.169591219603,36,24.0,15.0,0.0,0.0,1791.5030494066082,8.0,Mortgage,Master,Married,1.0,1.0,0.312305542022876,13.294022856723632,0.0,Good
59.0,129580.01577750634,5044.869242103522,72,8.0,10.0,1.0,0.0,10361.811675381166,39.0,Own,Bachelor,Married,1.0,1.0,0.43640818457554853,14.203628712022946,0.0,Good
42.0,46154.32268924341,36294.786935720425,36,15.0,16.0,1.0,0.0,5920.441026182823,24.0,Rent,Bachelor,Divorced,0.0,1.0,0.22578886317894686,6.197525948276982,0.0,Good
39.0,38170.0690572459,17755.349738265933,60,23.0,5.0,0.0,0.0,2367.2277886386896,21.0,Rent,Bachelor,Widowed,1.0,0.0,0.07430817642820768,3.1594927765482304,0.0,Good
27.0,172707.90733902168,6284.396194421772,48,20.0,4.0,0.0,0.0,2277.840193316842,9.0,Own,Bachelor,Married,2.0,1.0,0.20495804674483734,13.493694259871473,0.0,Good
37.0,57030.326358582075,14255.444181381346,24,25.0,3.0,2.0,0.0,5704.71776815979,18.0,Own,Associate,Married,0.0,1.0,0.2995426466464044,13.290742870294865,0.0,Good
63.0,52835.233363134415,20231.17151388239,24,13.0,9.0,0.0,0.0,3307.375202319652,14.0,Rent,Bachelor,Married,1.0,1.0,0.3588345056783184,7.094575583716454,0.0,Bad
22.0,37159.068910461356,2607.7160288503846,24,8.0,16.0,0.0,0.0,3567.1233364151785,4.0,Mortgage,Associate,Married,0.0,1.0,0.045802411541600446,13.154372780961916,0.0,Good
44.0,46221.52019352258,11974.557646264164,84,8.0,6.0,0.0,0.0,2772.368012896291,9.0,Rent,Bachelor,Married,1.0,1.0,0.16347034020954512,12.62422434150998,0.0,Good
35.0,37034.41021982585,6161.550321578416,24,17.0,10.0,1.0,0.0,1389.930714749911,9.0,Own,Bachelor,Single,0.0,1.0,0.12248558447126992,7.380951128670547,0.0,Good
63.0,38153.65853802402,5044.519089758998,12,26.0,19.0,1.0,0.0,13184.902206918792,39.0,Rent,Associate,Married,1.0,1.0,0.3161460432649705,13.939285391809056,0.0,Good
23.0,62435.50712735915,3070.1703893218087,60,16.0,11.0,2.0,1.0,7429.826318461414,5.0,Mortgage,Bachelor,Single,0.0,1.0,0.25531813747680016,5.291470812504535,0.0,Good
64.0,76537.43683125742,8295.680232742372,48,24.0,19.0,0.0,0.0,5242.605893909961,20.0,Rent,High School,Married,0.0,1.0,0.1213389641519641,9.92276926819719,0.0,Good
61.0,44282.36223551397,4601.350933502063,60,29.0,17.0,0.0,1.0,2938.091966480076,24.0,Rent,Bachelor,Married,1.0,1.0,0.127655963983223,7.3901301225074905,0.0,Good
56.0,33548.62551195227,14150.382148548739,24,5.0,6.0,0.0,0.0,4624.965134526699,22.0,Own,Bachelor,Divorced,1.0,1.0,0.12197003032842699,13.742746155719963,0.0,Good
65.0,31989.445391377543,11508.5489782844,36,18.0,5.0,1.0,0.0,1877.4264203480636,5.0,Other,PhD,Married,4.0,1.0,0.23922294096777022,9.599536048433837,0.0,Good
58.0,32972.08161004475,13599.993137289375,36,20.0,12.0,1.0,0.0,2582.1959019398646,10.0,Own,Master,Single,0.0,1.0,0.01975066886997067,4.824207184659327,0.0,Good
56.0,36506.52949507649,6292.620408818559,36,16.0,3.0,0.0,0.0,7743.367517563593,21.0,Mortgage,High School,Married,0.0,1.0,0.222913371532031,7.674867031018373,0.0,Good
62.0,79788.21824862542,8465.71224756628,36,22.0,12.0,3.0,0.0,2112.0187633031096,24.0,Rent,Associate,Single,2.0,0.0,0.27903452049839167,10.649869839866719,0.0,Good
45.0,40871.707399975276,9473.941453548774,48,10.0,18.0,1.0,0.0,4591.300096914114,27.0,Rent,Associate,Married,2.0,1.0,0.3152212144658011,4.869404189105817,0.0,Good
39.0,19892.239673614633,5893.975216001714,84,11.0,6.0,8.0,0.0,15165.288610865966,11.0,Own,Associate,Divorced,1.0,1.0,0.48726738712884027,25.235939724137125,0.0,Bad
36.0,17559.734829776262,28097.064592396913,60,10.0,8.0,5.0,1.0,10971.779153467218,1.0,Rent,Associate,Divorced,1.0,1.0,0.6509824433275313,17.30368082825611,0.0,Bad
53.0,80651.33320676514,6872.940732185056,12,8.0,13.0,1.0,0.0,6669.711595570474,4.0,Rent,Bachelor,Married,3.0,1.0,0.042505632084887494,13.773883029116408,0.0,Good
65.0,37562.838690878874,9360.468440262784,60,13.0,14.0,1.0,0.0,5171.9816924000415,19.0,Rent,Master,Single,0.0,1.0,0.17140561710301855,6.211139826884087,0.0,Good
18.0,15000.0,31493.7048624421,60,3.0,9.0,7.0,2.0,44131.68230753302,0.0,Mortgage,Associate,Single,3.0,1.0,0.39156081549256916,14.0492063892924,0.0,Bad
28.0,49817.774376801244,5731.4108761406305,60,21.0,11.0,1.0,0.0,2631.5005568333972,10.0,Mortgage,Associate,Single,0.0,1.0,0.5801863862804576,7.037192927908343,0.0,Good
74.0,50152.04975282121,12392.849680249912,48,28.0,3.0,2.0,0.0,19368.864205272275,22.0,Own,Bachelor,Single,0.0,1.0,0.050101418268874036,14.26530714078418,1.0,Good
44.0,44470.42421687047,24523.697910126615,60,8.0,9.0,7.0,1.0,38489.35761004142,9.0,Rent,High School,Divorced,1.0,1.0,0.8585211305323209,27.991381165299863,0.0,Bad
29.0,32222.076788331055,30472.89535903295,84,11.0,7.0,7.0,3.0,41609.032686677114,6.0,Mortgage,High School,Single,2.0,0.0,0.7914447850104428,15.076558603526376,0.0,Bad
23.0,34111.101302394076,7846.136668785535,48,26.0,4.0,0.0,0.0,6710.859216910375,5.0,Own,Bachelor,Single,2.0,1.0,0.45037370574648145,8.668825201629986,0.0,Good
58.0,123765.69207463751,11934.713291691689,36,23.0,16.0,1.0,0.0,8245.240038894164,16.0,Own,Bachelor,Married,1.0,1.0,0.20060308534959273,6.789802125041973,0.0,Good
59.0,133071.28634128303,13706.258007366898,48,15.0,18.0,0.0,0.0,21928.73662389391,19.0,Own,High School,Single,1.0,1.0,0.07056161934500008,6.2719697913781935,0.0,Good
23.0,49568.06067398172,20250.45192660481,24,17.0,11.0,1.0,0.0,3368.9877208402777,5.0,Own,Associate,Divorced,0.0,0.0,0.12627757469811296,12.695481804652633,0.0,Bad
70.0,20352.772131703423,6827.867439508258,60,6.0,15.0,0.0,1.0,4494.754656993303,28.0,Rent,High School,Married,3.0,1.0,0.19808208475141947,14.280498156926367,0.0,Good
57.0,30021.484186387686,10787.503464694373,24,22.0,17.0,1.0,0.0,10299.146506912275,7.0,Mortgage,Bachelor,Married,1.0,1.0,0.3750425645478127,6.553816948672388,1.0,Bad
60.0,23522.842188393224,21175.176165072568,60,1.0,6.0,12.0,4.0,12858.658231969888,11.0,Rent,Associate,Married,4.0,1.0,0.9100898901438044,11.224561792324035,1.0,Bad
24.0,110183.9606118708,10400.417550127355,36,5.0,6.0,0.0,0.0,7665.583810423003,6.0,Mortgage,PhD,Married,3.0,1.0,0.01973195072808575,4.47171179573155,0.0,Good
36.0,56271.13614554904,10329.737102517522,24,23.0,3.0,0.0,0.0,2064.704456080877,13.0,Mortgage,Master,Married,2.0,1.0,0.15448869805740173,12.443660200902777,1.0,Good
33.0,39681.59551546855,10949.518938886467,60,7.0,7.0,1.0,0.0,3411.6929840136418,7.0,Rent,PhD,Married,2.0,1.0,0.138782391156615,4.117574506009999,0.0,Bad
48.0,28045.038480321036,8339.085526915509,24,6.0,7.0,0.0,0.0,17062.050944117153,15.0,Mortgage,Associate,Single,3.0,1.0,0.2997276463934548,5.325617437091572,0.0,Good
72.0,70777.6862574577,25552.558919939594,36,11.0,19.0,0.0,0.0,25197.29551768366,17.0,Mortgage,Bachelor,Widowed,0.0,0.0,0.16364135439638536,9.435134006804123,0.0,Good
49.0,221317.99875372488,12649.207452971992,36,11.0,9.0,2.0,0.0,2716.97512534508,21.0,Mortgage,High School,Married,1.0,1.0,0.05332167618686577,10.237235173009276,0.0,Good
70.0,36947.170828889844,8386.535039200595,36,12.0,3.0,0.0,0.0,1627.0443167333092,17.0,Rent,Bachelor,Married,1.0,1.0,0.13388813119861923,7.4100081914399185,0.0,Bad
35.0,89207.52609532348,18933.492336653653,60,28.0,10.0,2.0,3.0,16989.447244323313,17.0,Own,Bachelor,Married,1.0,1.0,0.3737821832198029,9.992519031045669,0.0,Good
36.0,43726.83668752715,3928.2880680471767,24,5.0,11.0,0.0,1.0,964.1657119644624,3.0,Own,Bachelor,Married,0.0,1.0,0.19112526758827594,4.03848187676106,0.0,Good
31.0,23844.26261860585,10161.147040150443,12,12.0,19.0,0.0,0.0,9132.006142421165,13.0,Mortgage,Master,Married,1.0,1.0,0.0700568236213568,3.5644875883794542,0.0,Good
58.0,31741.2959170664,16156.066413333772,12,29.0,12.0,0.0,0.0,2853.421687032104,15.0,Other,Associate,Married,4.0,0.0,0.44111558323902955,14.768708004537892,0.0,Good
72.0,73286.23911415847,22229.608446959734,36,27.0,8.0,0.0,0.0,4233.381056257874,13.0,Rent,Master,Single,2.0,0.0,0.07970061720956062,8.923446827975669,0.0,Good
69.0,29370.836360827885,17716.57192890571,48,15.0,7.0,0.0,0.0,9234.89776292051,30.0,Rent,Bachelor,Married,0.0,1.0,0.21422909462329226,7.332243522833318,0.0,Good
69.0,53820.877924359775,4179.606075220053,12,15.0,17.0,0.0,0.0,4353.950038745831,27.0,Own,PhD,Widowed,0.0,1.0,0.10285447331263402,4.782667977375167,0.0,Good
39.0,25137.641641809394,12114.566945943721,60,15.0,8.0,1.0,1.0,2688.7777565191623,3.0,Rent,Bachelor,Married,0.0,1.0,0.06301823681379455,2.807762198630115,0.0,Good
66.0,77336.08082484278,7891.915285024287,36,14.0,6.0,1.0,0.0,9547.37175598957,27.0,Own,Bachelor,Married,1.0,1.0,0.29698316137220343,9.700686913199007,0.0,Good
67.0,82211.87170505979,14621.22281472626,48,8.0,13.0,1.0,0.0,8469.040646401341,27.0,Own,Associate,Single,1.0,1.0,0.20627390691991843,9.668153296672001,0.0,Good
63.0,29802.958059709475,14080.350675945216,48,7.0,3.0,0.0,2.0,15054.332778540223,11.0,Mortgage,Bachelor,Widowed,1.0,1.0,0.5482268398678525,20.986005923963305,0.0,Bad
63.0,15000.0,10066.182588131916,60,1.0,9.0,9.0,0.0,48429.50646569849,14.0,Rent,High School,Single,0.0,1.0,0.5992572179754491,23.089276267198827,0.0,Good
22.0,44422.64655333936,4923.799859083031,12,22.0,16.0,1.0,0.0,4541.19538570674,4.0,Mortgage,PhD,Single,0.0,1.0,0.12231767350124279,5.19859557998192,0.0,Good
48.0,60643.67652191093,8168.240485497918,36,11.0,16.0,1.0,0.0,4535.135399355931,28.0,Rent,Bachelor,Divorced,1.0,1.0,0.16600262988321204,8.735758699465901,1.0,Good
40.0,44345.33053158981,30677.084399147894,36,8.0,8.0,0.0,0.0,3630.138633984566,5.0,Mortgage,Bachelor,Divorced,1.0,1.0,0.12847652180271205,11.327372930194425,0.0,Good
57.0,89770.40692583114,3474.5924560473295,24,12.0,15.0,0.0,0.0,4321.466587898303,30.0,Mortgage,Master,Married,2.0,1.0,0.33107043573057743,11.500928954832979,0.0,Good
36.0,34297.37529992271,8118.8071304324085,24,21.0,4.0,0.0,0.0,5264.1702613287525,18.0,Mortgage,Master,Married,3.0,1.0,0.1903192674623367,3.2697090769573744,0.0,Good
37.0,27835.203477825176,7199.952583276941,36,7.0,15.0,0.0,0.0,1881.5989550575846,19.0,Rent,Associate,Married,0.0,1.0,0.3390994077640015,10.775318024811641,0.0,Good
26.0,98535.65604439472,7612.570930152759,12,29.0,15.0,0.0,0.0,5319.259143501455,8.0,Own,High School,Married,1.0,1.0,0.11962408454263955,7.1193281081535,0.0,Good
65.0,43831.081784282454,3893.3566585513468,24,13.0,17.0,1.0,0.0,5530.2290847942495,11.0,Rent,Bachelor,Married,2.0,1.0,0.3445168446241291,7.2438875592181065,1.0,Good
67.0,34007.54519661347,26809.55588219965,84,13.0,14.0,2.0,0.0,2965.080460901557,5.0,Mortgage,Associate,Married,0.0,1.0,0.3180372105071145,9.206378476875209,0.0,Good
63.0,40867.36644934311,18244.46768787574,72,25.0,12.0,2.0,0.0,3987.1627161241727,20.0,Own,High School,Married,2.0,1.0,0.17413744076676077,2.9239347091035217,0.0,Good
70.0,71639.39900118131,8452.49720899122,36,21.0,13.0,0.0,0.0,5580.708755106661,37.0,Mortgage,Associate,Married,0.0,1.0,0.19557690288729643,6.514648326021569,1.0,Good
64.0,74619.68040451355,1999.1671088860128,12,22.0,5.0,2.0,0.0,7778.7321617981215,26.0,Mortgage,PhD,Married,1.0,1.0,0.10288163945430437,13.840298753230131,0.0,Good
54.0,35389.00793717909,26399.61477837193,84,20.0,7.0,1.0,0.0,7535.528029705376,3.0,Mortgage,High School,Single,2.0,1.0,0.019191283740617463,7.638145953130709,0.0,Good
39.0,25306.024265919317,60000.0,48,13.0,16.0,0.0,0.0,1904.31998700572,21.0,Rent,Bachelor,Married,1.0,1.0,0.13125927212542352,11.195802669790508,0.0,Good
19.0,28624.756038042036,13959.596651310285,48,1.0,5.0,4.0,2.0,19503.342851568177,1.0,Rent,Master,Single,0.0,0.0,0.5459202503276388,27.708733055353434,1.0,Bad
47.0,56850.609460771804,7869.174183082637,48,18.0,6.0,1.0,0.0,1836.4946100470756,21.0,Mortgage,Master,Married,1.0,1.0,0.21237668001820323,12.445262194577264,0.0,Good
26.0,48218.828116405784,3965.449050867256,24,21.0,8.0,0.0,0.0,5210.531329426043,8.0,Own,Associate,Married,2.0,1.0,0.16224085300696509,5.4232096488328905,0.0,Good
35.0,20222.261580095947,31049.017203766958,36,3.0,7.0,5.0,2.0,64355.287788106485,12.0,Rent,Master,Married,2.0,1.0,0.7986899832287159,18.218390346278973,0.0,Bad
38.0,58130.21328141823,4558.630159478825,36,26.0,3.0,0.0,0.0,5443.6129019687605,8.0,Rent,Bachelor,Married,1.0,0.0,0.2589995387331411,6.854822925162056,0.0,Good
74.0,57515.878584490965,26669.834120609976,36,26.0,13.0,0.0,0.0,10193.39171502281,32.0,Own,High School,Married,1.0,1.0,0.17087725683943492,10.63689265604454,0.0,Good
35.0,77904.65121239523,3708.773235981972,36,13.0,8.0,0.0,0.0,4137.643912718927,8.0,Mortgage,Master,Married,1.0,1.0,0.6818494464923177,13.588503534252679,0.0,Good
32.0,15821.000348057916,45115.3617278787,36,5.0,7.0,5.0,2.0,9207.552525198536,11.0,Other,Associate,Single,4.0,0.0,0.5731494079550078,21.33668050499268,0.0,Bad
53.0,55444.67227105895,43692.037262763166,24,27.0,16.0,2.0,0.0,4256.517004704337,7.0,Own,Associate,Married,0.0,1.0,0.2561153411653499,9.353181008746583,0.0,Good
53.0,48297.21477781153,4748.308483960654,48,29.0,9.0,0.0,0.0,1057.6477624087274,29.0,Mortgage,Bachelor,Married,2.0,0.0,0.19871675407277412,10.98296684300859,0.0,Good
61.0,27153.48819189997,4901.990872506499,12,10.0,13.0,1.0,1.0,28503.447476732872,31.0,Rent,Associate,Divorced,1.0,1.0,0.0314235251254798,3.2970050253729113,0.0,Good
24.0,36263.997882964024,29589.02074875831,36,5.0,3.0,4.0,1.0,14664.776642668194,5.0,Rent,High School,Single,0.0,1.0,0.7283944340740487,21.557330225314303,1.0,Bad
60.0,16531.556467248785,20801.286825812538,84,2.0,2.0,3.0,5.0,5370.594008955207,9.0,Rent,High School,Single,0.0,1.0,0.44587197688881325,15.26506186078866,0.0,Bad
51.0,64969.1454977567,13980.763433589813,36,13.0,18.0,0.0,0.0,6836.164383569925,25.0,Own,Bachelor,Married,1.0,1.0,0.2649028684375967,2.8055437978717634,0.0,Good
26.0,22231.098965067205,31895.28008028899,72,7.0,9.0,2.0,0.0,26253.530015231296,4.0,Mortgage,Bachelor,Single,2.0,0.0,0.639662569805419,20.629882809865492,0.0,Good
56.0,18046.78861746389,16262.61007885239,60,1.0,4.0,3.0,0.0,16012.38107675264,10.0,Own,High School,Divorced,3.0,1.0,0.8772943973059658,10.133324653823745,0.0,Good
23.0,17625.32040603694,74616.40753710533,60,3.0,2.0,1.0,1.0,13183.461878169948,5.0,Mortgage,Associate,Single,1.0,1.0,0.824432516481069,27.866308956704096,1.0,Good
37.0,16803.206747437092,30278.08599106068,48,10.0,7.0,1.0,1.0,19335.515532762103,3.0,Rent,Associate,Divorced,3.0,1.0,0.7580065115238361,22.97355710219246,0.0,Bad
66.0,50192.15638439273,13529.778515630815,12,18.0,3.0,0.0,0.0,6114.617219915769,18.0,Mortgage,Bachelor,Married,1.0,0.0,0.030115387556865315,12.520893579237026,0.0,Good
43.0,22254.89248342918,12747.868038035229,60,17.0,7.0,0.0,0.0,13231.493979425903,25.0,Own,High School,Married,1.0,1.0,0.2562548465150214,8.006468316258967,0.0,Good
30.0,68137.00938651928,15334.107454995326,12,8.0,8.0,0.0,0.0,5184.789143293354,12.0,Mortgage,Bachelor,Single,2.0,0.0,0.032162619027508714,9.213758088019429,0.0,Bad
